X,Y
-5.0,0.6654587177137476
-4.898989898989899,1.0336006692537445
-4.797979797979798,0.25596422532133034
-4.696969696969697,0.46167359421607973
-4.599999999999996,-0.32447646257722423
-4.494949494949499,0.3825489449697811
-4.393939393939394,-0.8676212972544965
-4.292929292929293,0.2562923807732082
-4.191919191919192,-0.3105488094139102
-4.090909090909091,-0.04900961103897597
-3.9898989898989896,-0.4476905494929659
-3.888888888888889,-0.19015083984104644
-3.787878787878788,-0.29029102058015205
-3.686868686868687,0.5046702143462816
-3.5858585858585856,0.33415648907989337
-3.484848484848485,-1.0517523750550253
-3.383838383838384,-0.45614122658869477
-3.282828282828283,0.5917604576731
-3.1818181818181817,-0.08921575986940852
-3.080808080808081,-0.16640151808579356
-2.9797979797979797,0.677474341140135
-2.878787878787879,0.2746592080585555
-2.7777777777777777,0.3494271739145215
-2.676767676767677,0.3374420930029947
-2.5757575757575757,0.40864181092026286
-2.474747474747475,0.007529439621821801
-2.3737373737373737,-0.715996865960608
-2.272727272727273,0.6239876724268398
-2.1717171717171717,-0.30547949975463007
-2.070707070707071,0.3850643510656313
-1.9696969696969697,0.2742723933436339
-1.868686868686869,-0.34850487254748924
-1.7676767676767677,0.7425246999720234
-1.6666666666666665,-0.9296848318304322
-1.5656565656565657,0.9426513409484998
-1.4646464646464645,1.4127666152171052
-1.3636363636363638,0.3077067077149142
-1.2626262626262625,0.39657296384683394
-1.1616161616161618,1.1427594187468901
-1.0606060606060606,0.14633163247996849
-0.9999999999999993,0.8345323998600492
-0.858585858585859,2.2329904748502694
-0.7575757575757578,1.1277185442671573
-0.6565656565656566,1.4385871999206543
-0.5555555555555554,1.9428365520500268
-0.45454545454545503,1.4563137721226582
-0.3535353535353538,1.6836206900552082
-0.2525252525252526,2.0611628551494405
-0.15151515151515138,1.9634829784739771
-0.050505050505050164,1.7790197789415225
0.050505050505050164,1.737922144745799
0.15151515151515138,1.3191386599959976
0.2525252525252526,2.685381670483982
0.3535353535353538,1.7240198202099681
0.45454545454545414,1.369478297499325
0.5555555555555554,2.010944855036552
0.6565656565656566,1.3172502271612605
0.7575757575757578,0.32597570276058385
0.8585858585858581,0.9616732680883254
0.9999999999999993,0.28823479464602564
1.0606060606060606,0.6451790777638908
1.1616161616161618,0.8583815852813469
1.262626262626262,1.110008487828022
1.3636363636363633,-0.07805663900992788
1.4646464646464645,0.7523926330367704
1.5656565656565657,0.6146728988608139
1.666666666666667,0.7197260590487782
1.7676767676767673,0.3381404998138656
1.8686868686868685,0.6551464943918937
1.9696969696969697,-0.08494519360833469
2.070707070707071,0.7573242922338335
2.1717171717171713,0.7582798525269918
2.2727272727272725,1.7984923941517705
2.3737373737373737,-0.14613466848555529
2.474747474747475,-0.2560421800921403
2.5757575757575752,-0.30554816693342174
2.6767676767676765,-0.07717396020697465
2.7777777777777777,-0.08448118321550532
2.878787878787879,0.5845327221118612
2.9797979797979792,-0.03417812899081776
3.0808080808080813,0.3991478048450335
3.1818181818181817,0.19872371537199965
3.282828282828282,-0.06809235746389197
3.383838383838384,-0.49479350572309655
3.4848484848484844,-0.66365688232126
3.5858585858585865,-0.12675885834739992
3.686868686868687,0.12645205153967684
3.787878787878787,0.3689721551840003
3.8888888888888893,-0.829050996591751
3.9898989898989896,0.1688669385013699
4.09090909090909,-0.3005303247020993
4.191919191919192,-1.3856347142367629
4.292929292929292,0.3301639966152185
4.3939393939393945,0.6067405423779643
4.494949494949499,-0.7186913763656106
4.599999999999999,-0.09460262678745097
4.696969696969697,0.9483216390993838
4.797979797979798,0.6094552937753639
4.8989898989899,-0.15487825617686687
5.0,0.3759696530431666
