X,Y
0.0,0.5430605248659953
0.04008016032064128,0.7816164797108639
0.08016032064128256,0.8927119779576485
0.12024048096192384,0.9921598307825508
0.16032064128256512,1.063970144810324
0.2004008016032064,1.0656713520057244
0.24048096192384769,1.108802256895089
0.280561122244489,1.0502144339893211
0.32064128256513025,1.4318599321572825
0.3607214428857715,1.5831277657501905
0.4008016032064128,1.4891379299550307
0.4408817635270541,1.526831865488498
0.48096192384769537,1.9436713481455696
0.5210420841683366,1.8879948607997323
0.561122244488978,2.2046983959046376
0.6012024048096192,2.0952439412320634
0.6412825651302605,2.246299112115654
0.6813627254509018,2.422230213100491
0.721442885771543,2.080181814362422
0.7615230460921844,2.0762772059558365
0.8016032064128256,2.281314679669656
0.8416833667334669,2.2409312434571884
0.8817635270541082,2.477182039762367
0.9218436873747494,2.3350123816272315
0.9619238476953907,2.3226451360750695
1.002004008016032,2.7464081180206605
1.0420841683366733,2.599238931012797
1.0821643286573146,2.6298954409331605
1.122244488977956,2.3087892440631
1.1623246492985972,2.1787221421240344
1.2024048096192383,2.5374711471457325
1.2424849699398797,2.586909727945572
1.282565130260521,2.500979767068851
1.3226452905811623,2.219430407660499
1.3627254509018036,2.408138646377297
1.4028056112224447,2.3655896365953275
1.442885771543086,2.315516337962203
1.4829659318637274,2.160578730386047
1.5230460921843687,2.2421264069833646
1.56312625250501,2.3188474271886093
1.6032064128256511,2.307061940917632
1.6432865731462925,2.1655566551534164
1.6833667334669338,1.8460503206805472
1.723446893787575,1.6824278027281878
1.7635270541082164,1.788313592987727
1.8036072144288577,1.801516223832824
1.8436873747494988,1.63283403402695
1.8837675350701402,1.8162487256026312
1.9238476953907815,1.6338426998938707
1.9639278557114228,1.860759983860768
2.004008016032064,1.4973009223614853
2.0440881763527052,1.3889603140250235
2.0841683366733466,1.4634278746759626
2.124248496993988,1.639651879901038
2.164328657314629,1.2870976757460677
2.2044088176352705,1.4085202278424007
2.244488977955912,1.202234003618889
2.284569138276553,1.3420577877259685
2.3246492985971945,1.1115961639438348
2.3647294589178354,0.9286183980644418
2.4048096192384767,0.8939328879528874
2.444889779559118,0.9667694862904505
2.4849699398797593,0.9149043699829038
2.5250501002004007,0.8926408497907524
2.565130260521042,0.6320580187752997
2.6052104208416833,0.7594669312206763
2.6452905811623246,0.8536436023528071
2.685370741482966,0.6385134550699577
2.7254509018036073,0.6592111037953409
2.7655310621242486,0.8128292295138136
2.8056112224448895,0.5593089193425245
2.845691382765531,0.18509156713463015
2.885771543086172,0.6953928588152952
2.9258517034068134,0.11764334611026611
2.9659318637274548,0.168226503799267
3.006012024048096,0.21420466486919396
3.0460921843687374,0.07063103191449732
3.0861723446893787,0.39047199599168864
3.12625250501002,0.5768696638231834
3.1663326653306614,0.4348681478481089
3.2064128256513023,0.3275314464973263
3.2464929859719436,0.31098653692228445
3.286573146292585,0.40316311074488664
3.3266533066132262,0.25113993822544406
3.3667334669338675,0.33235910217857223
3.406813627254509,0.38759975313253253
3.44689378757515,0.16527540988383768
3.4869739478957915,0.31607049435016454
3.527054108216433,0.4657589123129071
3.567134268537074,0.28866272991664294
3.6072144288577155,0.3635384197631646
3.6472945891783564,0.5540135238337974
3.6873747494989977,0.19641643997491853
3.727454909819639,0.30799280791557154
3.7675350701402803,0.24967863152933034
3.8076152304609217,0.6932118767833698
