X,Y
0.0,1.2255858834369415
0.10204081632653061,1.0919170788184571
0.20408163265306123,1.037009548411503
0.30612244897959184,1.0211678564205606
0.40816326530612246,0.9041541132844284
0.5102040816326531,0.8730113172421045
0.6122448979591837,0.8211156597188802
0.7142857142857143,0.7557479973594955
0.8163265306122449,0.6859922224004235
0.9183673469387755,0.6170703017339585
1.0204081632653061,0.4891851712662675
1.1224489795918369,0.4173799636245752
1.2244897959183674,0.36694423174752794
1.3265306122448979,0.28244535053726527
1.4285714285714286,0.19169704846329194
1.5306122448979593,0.1904633390659299
1.6326530612244898,0.11127816012674795
1.7346938775510203,0.0623130799041383
1.836734693877551,0.08643239803771571
1.9387755102040818,0.07524362864665057
2.0408163265306123,0.02596268054944686
2.142857142857143,0.027804093494855797
2.2448979591836737,0.03580050868274356
2.3469387755102042,0.05636135690905042
2.4489795918367347,0.06908373613495053
2.5510204081632653,0.14070778390977562
2.6530612244897958,0.1340209515916943
2.7551020408163267,0.21897118723732856
2.857142857142857,0.17478485044967118
2.9591836734693877,0.2099965795596508
3.0612244897959187,0.19489948088636588
3.163265306122449,0.18627105908303504
3.2653061224489797,0.16477897625527033
3.36734693877551,0.18305263737599464
3.4693877551020407,0.16312239626702932
3.5714285714285716,0.10700633810801945
3.673469387755102,0.023208444286725083
3.7755102040816326,0.04991389258229749
3.8775510204081636,-0.02151893118206529
3.979591836734694,-0.08546584906596924
4.081632653061225,-0.06090170088248062
4.183673469387755,-0.12108207223244008
4.285714285714286,-0.10536650135397066
4.387755102040816,-0.13132125817571536
4.4897959183673475,-0.13275129456484414
4.591836734693878,-0.11581199461393701
4.6938775510204085,-0.09991782516153118
4.795918367346939,-0.05139076469605462
4.8979591836734695,-0.05393863181490561
5.0,-0.028401381403731864
